time,h1,h2,h3,h4,v1,v2,modo,sp1,sp2,Ki,Kd,Kp,Kw
2024-11-07 16:11:30.347433,24.127573282979714,24.07893196411432,2.8948204047369046,2.264451229681171,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:32.272273,25.114032871922262,24.82133706051135,3.4660600716247343,2.6509378363668366,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:33.318444,25.55683741083701,25.153930917560988,3.708706361172055,2.8186004982161923,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:35.282252,24.88694641979122,25.283249242617057,3.7752194027922226,2.566163881722289,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:36.371909,24.540570723080194,25.01000369881399,3.558251646886204,2.4402305555600425,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:38.289988,25.4923095450885,24.481158716830166,3.1474522434837433,2.8086492832477905,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:39.298508,25.951007657009185,24.226253317551862,2.9514541291823613,2.9864266315362475,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:41.373278,25.220926732634624,24.956300684602592,3.497467201564219,2.720897358837616,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:44.307126,24.21766311864518,26.002624955706352,4.254884166194465,2.3473795527823746,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:46.325127,24.3905371078138,26.08062404965876,4.276675649361676,2.409961866599922,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:48.335062,25.376173864924823,25.539051663927843,3.829507188566773,2.7761968185644323,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:50.343704,25.55412907530317,25.007508250589474,3.3974694847425915,2.841566935535982,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:52.361234,24.83589686287162,24.48795366266028,3.0001846012525393,2.5844998428862116,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:54.468740,24.88809604496397,24.54788055906519,3.064390948024245,2.6273725667497665,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:56.470638,25.881723052775904,25.31145562174735,3.6328630767306485,3.005646908678683,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:11:58.478416,26.043919031378415,25.44811942737793,3.695611108187232,3.0553458994653946,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:00.488864,25.33747082969451,24.93504110989647,3.283572509389324,2.790399535490752,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:02.495915,24.613817917131723,24.99433271582961,3.3304380199316217,2.5322821786917817,1.0,0.2833642085194654,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:04.499865,24.718503455824596,25.274952008126153,3.537532471376341,2.581739174214269,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:05.505544,25.154851120127105,25.192895261413888,3.4692300629064974,2.747813184775955,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:07.510741,25.40988837188964,24.663603475734764,3.056610044416558,2.849171342540294,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:09.531954,24.671260720040916,24.77990554731588,3.1547787768759163,2.588076385959022,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:11.536919,24.814011026442685,25.503608925498504,3.7013256384615065,2.6515137610710324,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:12.543226,25.32764138537282,25.875907111144237,3.969351750662676,2.8416538932902466,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:14.545335,25.500499835180822,25.371411748822673,3.5532236423026125,2.89906132012526,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:15.570259,25.140485683256333,25.105314897723524,3.342716968111037,2.7650383247279327,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:17.556354,24.396268406590206,24.55733853636329,2.931843703478942,2.500577436877327,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:18.571200,24.034799061199152,24.292134391235763,2.743732877111686,2.3780571749099533,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:20.572405,24.975241730556657,25.00765083511004,3.302606288216591,2.748499846650093,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:21.577460,25.443754242275485,25.36274325091308,3.5655710161877083,2.9247161399831993,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:23.580788,25.620307069489247,24.84786095815762,3.1546924662456957,2.9890948471464065,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:24.586802,25.24792300605337,24.58886460995229,2.94947225760858,2.8481127895566636,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:26.588167,24.51921165352753,25.29628406832915,3.495234257036345,2.5891272917738086,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:27.593907,24.18411178943927,25.64240071059922,3.753026817168328,2.46566413001948,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:29.597798,25.108203840778554,25.136268434948143,3.3546482953513284,2.81514739014187,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:30.602774,25.60017844883737,24.86379921410245,3.142477784541017,3.0013433765206434,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:32.604320,24.87898845427777,24.952288828184873,3.211453683244441,2.739279655506023,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:33.609418,24.526992431227615,25.30938595776531,3.481111421794059,2.610528338310762,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:35.614064,25.452133025234062,25.42320474551051,3.5468302642184786,2.9549644634222227,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:36.620648,25.934417495737776,25.158145663927282,3.333749292820251,3.143433029382913,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:38.622675,25.256769867021344,24.654075171352197,2.9432872256914275,2.8825174838053185,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:39.627265,24.874505618765053,24.38921955175389,2.7490532194882813,2.743765787632571,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:41.657587,24.969824475552038,25.106872784499025,3.3056434794408243,2.7956601718948426,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:44.665480,26.37515396314906,24.981949652397738,3.1801024650278014,3.316086012193705,0.0,0.9025173801131103,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:46.682626,26.48323414522043,25.02124223586925,3.193396152076423,3.3521198618617483,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:48.692732,25.73472470584317,25.089036143873116,3.2238445446687822,3.0657426937225645,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:50.698107,24.99976048260475,24.56699320520995,2.8289042218459093,2.7927284125890246,0.011975869762537172,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:53.703874,23.965064756166186,24.985652106001503,3.1795909470150017,2.4374970635276108,1.0,0.717394699924867,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:57.797779,25.207791518755137,25.883035240635213,3.843594906062347,2.910649135491135,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:12:59.801158,25.354238766601416,25.811451264486813,3.7526312052477904,2.9520242798038945,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:00.806982,25.034084952927397,25.567706572101915,3.491093076964367,2.8290058683573807,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:02.825169,24.236084658849357,24.962908055319954,3.0928372058106923,2.5368156343710178,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:05.830405,24.45275951872958,25.12071561644811,3.244220341164455,2.6461107031297195,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:08.835071,25.909509209951484,25.135382369655186,3.2323357109219075,3.18856158282044,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:12.841364,25.392483468210376,24.132181923572514,2.4724534837739385,3.00320578984612,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:16.849126,23.900721360819148,24.88250819228753,3.10554821266815,2.4856080579818594,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:20.915315,25.090680870660243,26.298986845076634,4.156942848713085,2.930655628408544,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:24.929646,24.62830274175257,25.87946530672487,3.7443040868863826,2.71836182315286,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:25.935161,24.27699549827718,25.599703541580684,3.52394684025961,2.5813718076694823,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:27.936693,25.204430312504066,25.066601939143453,3.1142064883869396,2.9374285029292637,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:28.942039,25.643853366254504,24.821899300112015,2.9282841648114597,3.1041582006419506,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:30.950773,24.895773937402637,24.888962807125225,2.9911157981440573,2.833222665462093,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:31.950827,24.53125720375001,25.25444447739852,3.2718634397660353,2.7001952259978177,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:33.952435,25.470200858579986,25.366003323939008,3.343718101894589,3.0571019600250415,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:35.010056,25.956067269296028,25.108661772951187,3.1408120792681893,3.2350306040883114,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:36.961788,25.237457952971187,24.60510657637624,2.7592327469690954,2.964306831779789,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:37.967216,24.861792640701985,24.35110278894308,2.5772631435649616,2.8310862804472534,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:39.971425,24.95050667345069,25.076913278533034,3.147490732899266,2.877476395437463,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:40.973739,25.4176182338501,25.43659955127529,3.416703457360914,3.0518588297088782,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:42.979042,25.7108999835815,25.019969566851078,3.0823129016265227,3.155473941012788,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:43.982234,25.34480783858185,24.769914478392536,2.8920070621687968,3.0195547676964516,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:45.989524,24.614906534202284,24.76532438364135,2.905427992486028,2.757824311972437,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:49.017264,25.119791746466394,25.86881550635909,3.740384499408263,2.9511177889295372,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:52.044056,24.970921435934386,25.738649424100366,3.5886679090639753,2.872872770908671,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:54.051675,25.088696069668114,25.20354051093277,3.1730626854573556,2.9170959880145833,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:56.053221,25.186735641796407,24.691277476496197,2.7868885397805636,2.958585281874868,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:57.058202,24.812993241752093,24.43676601373561,2.60420515548899,2.8256495260409964,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:13:59.063277,24.87380971565217,25.12870257895601,3.149486418591085,2.8614924386892766,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:00.068213,25.35100076166724,25.49465649073964,3.423816957569291,3.0396087305766946,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:03.176948,25.058037580464983,24.703350972945383,2.8129089273664545,2.928815801472856,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:04.178143,24.67892904756855,24.442813644957646,2.625654295687972,2.790748583546379,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:06.182524,24.775425517218324,25.1574472343318,3.1866074640041657,2.8421432093853127,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:07.184584,25.25423209686318,25.522258992006698,3.4594510681906367,3.027655199392223,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:09.188101,25.391874186428094,25.01149177247,3.0570253410988917,3.067011939972637,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:10.192823,25.017803511518014,24.752188481341303,2.8620645375168334,2.9291603839946596,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:12.195146,24.28532499731148,24.848821203827928,2.9560794011497484,2.667104436217637,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:13.199900,23.933205901577388,25.20163609390529,3.2393949618724047,2.5374146359596836,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:15.217277,24.869778774796014,25.308505644060222,3.3070270666100785,2.893553539030566,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:18.220368,26.236658228750937,24.553365469895315,2.7273713633914003,3.4055925745174087,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:22.232906,25.57413639545747,25.403935831662228,3.3676368538250636,3.1528704973976356,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:24.232191,24.866368320327574,25.52240588340289,3.436176209710192,2.878444851350334,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:25.237484,24.5061455380546,25.251765449056087,3.2270385229505725,2.7521840562438684,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:27.321603,25.353309445122015,24.780593006493653,2.871935093485954,3.065377183150031,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:28.315966,25.882487675304933,24.48562561641488,2.6527674279802222,3.2671079122096693,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:30.527710,25.23197209632862,25.1552867263791,3.16654750932996,3.0258337415680847,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:31.321313,24.79515814785942,25.598917604546724,3.498028850451527,2.8600890872142513,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:33.324980,24.789507646258762,25.150249423915113,3.1520838962599003,2.8585094296163818,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:34.330388,25.309827823537006,24.86135928976644,2.9334673007166128,3.0554956129402013,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:36.347835,25.412340939121023,24.962618081861404,3.0157425895465977,3.0973187667964623,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:39.352541,24.369139958164237,26.02802128626699,3.8089070826927003,2.700238819542239,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:42.355756,24.973537739026224,25.875865659890295,3.654420109670426,2.9127103709443114,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:46.362237,26.82483405039355,24.856049743243823,2.846088083708437,3.5920705204995658,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:48.384790,26.906800062090234,24.964572622308516,2.922646993900846,3.6181932386555506,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:50.439463,26.130147377883727,25.734572410856835,3.488005889829579,3.3157963984534238,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:52.447569,25.414689479019568,25.832990369150597,3.533073926728688,3.033491369267356,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:54.448898,24.71085878588816,25.31182925166409,3.1295385087822396,2.7689010564723247,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:55.454828,24.343987232820712,25.041145171039897,2.930742547927303,2.6442787111653523,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:57.476961,25.24653900518404,24.529354698646454,2.5650475424452566,2.9904061041390606,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:14:59.480516,25.32175674564394,24.635115580280345,2.6733118544250543,3.033358915283086,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:00.486667,24.952970547902158,24.99655797623662,2.9560684847242626,2.8996107852729254,1.0,0.17210118816901598,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:02.487987,25.023472371386344,25.226231113968645,3.134268634183092,2.930214362458958,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:03.494191,25.509596704388,25.068269328136402,3.013954750179051,3.1093776460219433,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:05.498715,24.7814509507988,24.568642415499582,2.6466240755572903,2.8483801238984685,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:06.510447,24.389803090670046,24.300465453428327,2.460429915246992,2.7193213158499847,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:08.506776,25.278065344319373,25.010302519349487,3.021414249762346,3.0568750820121755,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:09.531921,25.777125444496487,25.405550136117157,3.3173697234116446,3.2461197701197686,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:11.515109,25.06824894873435,24.91193084141737,2.93506261953336,2.9733793682841223,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:12.520390,24.721837444768727,24.67075188840081,2.7581101438045845,2.847680261655484,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:14.521188,24.844144523090474,25.40552044491567,3.326804896505873,2.9004416517809046,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:15.527056,25.204922055576855,25.678055187113912,3.52865489945293,3.0333314773227285,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:17.544799,25.610192213721056,25.368902786565336,3.269744154090423,3.173838314685168,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:18.567167,25.200060027877417,25.08084764728337,3.0464480763626343,3.018513969882121,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:20.551695,24.449944400964792,24.555456181980375,2.6619466306769333,2.746988645567878,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:21.557103,24.04178896558677,24.270299890783377,2.4653294357691657,2.6058528996786716,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:23.560502,24.727078785258275,24.821325542345253,2.9191093925246214,2.8825317861076747,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:24.565393,25.13857896113062,25.143225563121614,3.165354962520007,3.037808422770374,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:26.566356,25.35323188497248,25.330459527659343,3.290107206359164,3.1093899302054595,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:27.570929,24.95907882499099,25.049740846410632,3.0726329288823657,2.9601724568017604,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:29.575846,24.705768478648974,24.539819619671988,2.6980619040719,2.87381973876713,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:30.581249,25.099005862015286,24.319313645960232,2.540546245032013,3.0269197028924197,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:32.582577,25.633835179810852,24.905174413695125,2.999125226137389,3.2331209355902937,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:33.587465,25.25983641339861,25.28108947754467,3.28066845184866,3.0903716609238203,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:35.590704,24.563154755379205,25.474689170862547,3.4112306445891076,2.8216551852260743,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:36.595745,24.176055117966893,25.180628815018885,3.1859714888110497,2.6771816276435287,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:38.686454,24.982966421003272,24.661523225220655,2.8005494237543402,2.9866779411758952,0.8516789498363764,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:39.704882,25.49217923201165,24.37790421954356,2.5930909707663075,3.1968478489916317,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:41.604977,25.602262328283953,25.077253192214346,3.126684822046849,3.222915828373372,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:42.609749,25.245596290786082,25.438298531549346,3.3944487725562666,3.0854328389183636,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:44.611820,24.523363484290257,24.915384398743104,2.9916553936867576,2.8134297752334954,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:45.616189,24.15437485231564,24.649082170303725,2.797466233201278,2.680532710689361,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:47.624277,24.99370851249456,25.297026745683173,3.2988355384246226,3.000767944171333,0.31457437527198095,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:48.687088,25.47835356436528,25.668070572864377,3.57098420613699,3.177269621746157,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:51.651321,24.64767719897986,24.882703225038323,2.9561977989491273,2.858145311722647,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:54.683791,25.17483312276599,25.316254498836436,3.3011768476264445,3.065325950391418,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:56.702467,25.3069734229913,25.43553934540826,3.368138822163821,3.102598866581347,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:15:58.708637,24.593611586568134,24.921940202516804,2.973264717825238,2.8341481878086414,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:01.714387,25.099117577196402,25.3340110002447,3.3028925351038065,3.033938704455383,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:04.718680,24.878582343320343,25.194735645021996,3.1693923489408533,2.9376541798183626,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:08.729880,25.826099912345708,24.17410161798368,2.420184238867416,3.3081016290347507,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:10.788215,25.87524884548041,24.304150427912077,2.5427479154205614,3.3362727727600205,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:11.741475,25.47595092104182,24.6947159805346,2.8451175661086636,3.1830808291378196,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:13.743952,24.783332736073476,25.39210277892431,3.3720829807191595,2.926613064564534,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:16.748257,25.35471796267191,25.256112335152956,3.2441462207669467,3.1300996047434517,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:17.078757,25.783536332942678,24.932783662640276,2.9910921335495466,3.287102238552701,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:17.784656,25.50675604659257,25.131177886215596,3.1397238619185273,3.1817899561440726,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:18.798833,25.141535353761395,24.922228855214627,2.978415783195401,3.0437563632587357,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:19.853679,24.76594494463163,25.242585983005746,3.222609669255582,2.903343946817893,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:20.838047,25.127146631280183,25.064666675444663,3.0851722167310975,3.038276039774505,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:21.852160,24.82225128494418,24.809162190551923,2.8925446883791786,2.9252583209014054,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:22.958136,25.204923336561233,25.11244908484804,3.1253405727038346,3.0698946149625055,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:23.873399,25.16145728141495,25.095505994946883,3.108504240241588,3.051642780489608,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
