time,h1,h2,h3,h4,v1,v2,modo,sp1,sp2,Ki,Kd,Kp,Kw
2024-11-07 16:45:30.148568,24.86090445487975,30.180171066730793,0.01,6.101870488119105,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:45:31.063418,25.104451219976834,29.974965049160907,0.01,6.202727012545717,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:45:32.061070,25.130723614193133,29.76176285405672,0.01,6.222328794682536,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
