time,h1,h2,h3,h4,v1,v2,modo
2024-11-04 07:09:28.355247,0.2960253309842119,0.23799235039639705,0.01,0.01,-5.732399287091813e-14,-5.732399287091813e-14,Manual-sinusoide
2024-11-04 07:09:29.384077,0.23459316700637767,0.19763107344388575,0.01,0.01,1.0,1.0,Manual-sinusoide
2024-11-04 07:09:30.396013,0.8897552685375625,0.6917586536447957,0.3663874690345041,0.24680612893345685,6.810459858723437e-14,6.810459858723437e-14,Manual-sinusoide
2024-11-04 07:09:31.364555,0.9253235183173829,0.7210359602421615,0.34069248159570165,0.23526660154152354,-1.0,-1.0,Manual-sinusoide
2024-11-04 07:09:32.339738,0.22057735167107448,0.18987056299942653,0.01,0.01,-7.888520430355061e-14,-7.888520430355061e-14,Manual-sinusoide
2024-11-04 07:09:33.332305,0.16856850202860363,0.15447203052187913,0.01,0.01,1.0,1.0,Manual-sinusoide
