time,h1,h2,h3,h4,v1,v2,modo
2024-08-12 13:20:01.463523,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,-1.0,-1.0,Manual-sinusoide
2024-08-12 13:20:02.437500,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,-1.4208997773292239e-14,-1.4208997773292239e-14,Manual-sinusoide
2024-08-12 13:20:03.463813,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,1.0,1.0,Manual-sinusoide
2024-08-12 13:20:04.491479,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,-3.4321059407955307e-15,-3.4321059407955307e-15,Manual-sinusoide
2024-08-12 13:20:05.488008,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,-1.0,-1.0,Manual-sinusoide
2024-08-12 13:20:06.453346,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,-7.348499775520708e-15,-7.348499775520708e-15,Manual-sinusoide
2024-08-12 13:20:07.482051,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,1.0,1.0,Manual-sinusoide
2024-08-12 13:20:08.484247,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,1.8129105491836944e-14,1.8129105491836944e-14,Manual-sinusoide
2024-08-12 13:20:09.463146,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,-1.0,-1.0,Manual-sinusoide
2024-08-12 13:20:10.453176,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,-4.880017777491762e-16,-4.880017777491762e-16,Manual-sinusoide
2024-08-12 13:20:11.476266,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,1.0,1.0,Manual-sinusoide
2024-08-12 13:20:12.464633,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,1.1268607494065414e-14,1.1268607494065414e-14,Manual-sinusoide
2024-08-12 13:20:13.514659,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,-1.0,-1.0,Manual-sinusoide
2024-08-12 13:20:14.467873,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,6.372496220022355e-15,6.372496220022355e-15,Manual-sinusoide
2024-08-12 13:20:15.501122,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,1.0,1.0,Manual-sinusoide
2024-08-12 13:20:16.479171,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,4.408109496293883e-15,4.408109496293883e-15,Manual-sinusoide
2024-08-12 13:20:17.469509,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,-1.0,-1.0,Manual-sinusoide
2024-08-12 13:20:18.511199,31.393210217513523,46.18086653304145,5.554406409367067,11.605054064990803,-1.5188715212610122e-14,-1.5188715212610122e-14,Manual-sinusoide
