time,h1,h2,h3,h4,v1,v2,modo
2024-11-04 07:58:27.734489,0.01,0.01,0.01,0.01,1.0,1.0,Manual-sinusoide
2024-11-04 07:58:28.800604,0.762096321675677,0.5748216738802768,0.4034769735829967,0.2716539552622503,6.123233995736766e-17,6.123233995736766e-17,Manual-sinusoide
2024-11-04 07:58:29.769506,0.848843062065818,0.6415742377751853,0.4022173145710844,0.2759798952251884,-1.0,-1.0,Manual-sinusoide
